transaction_id,transaction_date,transaction_time,transaction_amount,transaction_type,payment_method,merchant_category,merchant_name,customer_id,customer_age,customer_gender,city,state,device_type,bank_name,transaction_status,failure_reason,year,month,month_name,day,day_name,week,quarter,hour,is_weekend,transaction_success_flag,amount_bucket,year_month
TXN444589,2024-05-27,12:05:43,231.41,Recharge,Mobile Number,Recharge,Airtel,CUST06223,31,Male,Hyderabad,Telangana,Android,Punjab National Bank,Pending,N/A,2024,5,May,27,Monday,22,2,12,0,0,Medium,2024-05
TXN560642,2023-01-02,16:47:10,3000.44,Bill Payment,UPI ID,Bill Payment,Airtel,CUST01355,23,Male,Surat,Gujarat,Android,Hdfc Bank,Success,N/A,2023,1,January,2,Monday,1,1,16,0,1,High,2023-01
TXN444844,2024-01-01,14:40:37,5529.94,P2P,UPI ID,P2P,Individual Transfer,CUST05272,25,Male,Hyderabad,Telangana,Ios,Sbi,Failed,Insufficient Balance,2024,1,January,1,Monday,1,1,14,0,0,Very High,2024-01
TXN308559,2023-12-27,13:01:01,416.76,Recharge,UPI ID,Recharge,Jio,CUST04169,47,Male,Delhi,Delhi,Ios,Hdfc Bank,Success,N/A,2023,12,December,27,Wednesday,52,4,13,0,1,Medium,2023-12
TXN550722,2023-11-24,20:06:02,97.8,Recharge,UPI Lite,Recharge,BSNL,CUST02759,32,Male,Chandigarh,Punjab,Android,Icici Bank,Failed,Insufficient Balance,2023,11,November,24,Friday,47,4,20,0,0,Low,2023-11
TXN726171,2023-12-08,21:31:33,2604.61,Travel,UPI ID,Travel,OYO,CUST05548,31,Male,Bangalore,Karnataka,Android,Sbi,Success,N/A,2023,12,December,8,Friday,49,4,21,0,1,High,2023-12
TXN211842,2023-10-29,13:20:26,291.81,Food,Mobile Number,Food,BigBasket,CUST07085,38,Male,Kolkata,West Bengal,Ios,Sbi,Success,N/A,2023,10,October,29,Sunday,43,4,13,1,1,Medium,2023-10
TXN332638,2023-12-20,06:24:51,763.82,Entertainment,Mobile Number,Entertainment,Netflix,CUST00107,35,Male,Bangalore,Karnataka,Android,Bank Of Baroda,Failed,Invalid UPI PIN,2023,12,December,20,Wednesday,51,4,6,0,0,Medium,2023-12
TXN408837,2023-04-22,04:40:40,1483.38,P2P,UPI QR,P2P,Individual Transfer,CUST01460,38,Male,Bhopal,Madhya Pradesh,Android,Canara Bank,Success,N/A,2023,4,April,22,Saturday,16,2,4,1,1,High,2023-04
TXN906590,2023-09-16,16:22:32,118.69,Recharge,UPI ID,Recharge,Jio,CUST05992,25,Male,Mumbai,Maharashtra,Android,Icici Bank,Success,N/A,2023,9,September,16,Saturday,37,3,16,1,1,Low,2023-09
TXN563050,2023-02-24,12:10:59,3538.3,Shopping,UPI Lite,Shopping,Myntra,CUST06162,60,Female,Pune,Maharashtra,Ios,Canara Bank,Success,N/A,2023,2,February,24,Friday,8,1,12,0,1,High,2023-02
TXN599992,2024-01-01,20:22:09,1318.35,P2P,UPI ID,P2P,Individual Transfer,CUST06003,36,Female,Surat,Gujarat,Ios,Sbi,Failed,Invalid UPI PIN,2024,1,January,1,Monday,1,1,20,0,0,High,2024-01
TXN212560,2023-07-02,20:20:25,4812.02,Bill Payment,UPI QR,Bill Payment,Tata Power,CUST03564,27,Female,Chennai,Tamil Nadu,Ios,Indusind Bank,Success,N/A,2023,7,July,2,Sunday,26,3,20,1,1,High,2023-07
TXN555306,2024-03-30,15:49:36,477.38,Recharge,UPI Lite,Recharge,BSNL,CUST01731,39,Female,Ahmedabad,Gujarat,Android,Yes Bank,Success,N/A,2024,3,March,30,Saturday,13,1,15,1,1,Medium,2024-03
TXN320601,2023-04-20,09:01:12,2010.37,Bill Payment,Mobile Number,Bill Payment,Airtel,CUST07673,41,Male,Bangalore,Karnataka,Ios,Bank Of Baroda,Success,N/A,2023,4,April,20,Thursday,16,2,9,0,1,High,2023-04
TXN576468,2023-04-09,19:11:18,185.52,Recharge,Mobile Number,Recharge,BSNL,CUST01330,43,Male,Surat,Gujarat,Android,Paytm Payments Bank,Success,N/A,2023,4,April,9,Sunday,14,2,19,1,1,Low,2023-04
TXN898297,2023-01-16,17:04:41,1022.06,P2P,UPI ID,P2P,Individual Transfer,CUST05396,59,Male,Hyderabad,Telangana,Android,Jio Payments Bank,Success,N/A,2023,1,January,16,Monday,3,1,17,0,1,High,2023-01
TXN729899,2023-05-04,09:51:20,143.78,Food,UPI QR,Food,Domino's,CUST00325,28,Male,Surat,Gujarat,Android,Canara Bank,Success,N/A,2023,5,May,4,Thursday,18,2,9,0,1,Low,2023-05
TXN651640,2024-03-13,17:47:00,1314.69,Bill Payment,UPI ID,Bill Payment,Tata Power,CUST06522,40,Female,Kochi,Kerala,Android,Hdfc Bank,Success,N/A,2024,3,March,13,Wednesday,11,1,17,0,1,High,2024-03
TXN557543,2023-07-07,07:10:19,362.8,Entertainment,Mobile Number,Entertainment,Netflix,CUST04871,29,Male,Lucknow,Uttar Pradesh,Ios,Hdfc Bank,Success,N/A,2023,7,July,7,Friday,27,3,7,0,1,Medium,2023-07
TXN239402,2023-05-14,11:17:11,1275.89,Utilities,UPI ID,Utilities,Water Board,CUST03297,30,Female,Bangalore,Karnataka,Ios,Bank Of Baroda,Success,N/A,2023,5,May,14,Sunday,19,2,11,1,1,High,2023-05
TXN991664,2023-04-03,07:38:13,315.95,Recharge,UPI Lite,Recharge,BSNL,CUST04377,30,Female,Ahmedabad,Gujarat,Android,Axis Bank,Success,N/A,2023,4,April,3,Monday,14,2,7,0,1,Medium,2023-04
TXN577138,2024-01-08,18:03:39,1846.3,Travel,Mobile Number,Travel,MakeMyTrip,CUST00182,20,Male,Kochi,Kerala,Android,Hdfc Bank,Success,N/A,2024,1,January,8,Monday,2,1,18,0,1,High,2024-01
TXN179127,2023-08-01,11:31:35,2982.43,Travel,UPI ID,Travel,IRCTC,CUST06047,35,Male,Chennai,Tamil Nadu,Android,Bank Of Baroda,Success,N/A,2023,8,August,1,Tuesday,31,3,11,0,1,High,2023-08
TXN654946,2023-01-13,14:19:32,1274.15,Bill Payment,UPI QR,Bill Payment,BESCOM,CUST07785,18,Female,Delhi,Delhi,Android,Kotak Bank,Success,N/A,2023,1,January,13,Friday,2,1,14,0,1,High,2023-01
TXN578192,2024-06-20,21:04:02,706.81,Food,UPI QR,Food,Zomato,CUST03282,60,Female,Delhi,Delhi,Android,Bank Of Baroda,Success,N/A,2024,6,June,20,Thursday,25,2,21,0,1,Medium,2024-06
TXN779356,2024-03-11,11:27:31,1330.76,P2P,UPI ID,P2P,Individual Transfer,CUST02176,34,Male,Bangalore,Karnataka,Ios,Kotak Bank,Success,N/A,2024,3,March,11,Monday,11,1,11,0,1,High,2024-03
TXN367352,2023-06-07,17:45:23,2115.5,Travel,Mobile Number,Travel,OYO,CUST01115,53,Male,Mumbai,Maharashtra,Ios,Indusind Bank,Success,N/A,2023,6,June,7,Wednesday,23,2,17,0,1,High,2023-06
TXN620677,2023-04-23,11:18:04,2233.34,Shopping,Mobile Number,Shopping,Nykaa,CUST03767,50,Male,Pune,Maharashtra,Android,Punjab National Bank,Failed,Insufficient Balance,2023,4,April,23,Sunday,16,2,11,1,0,High,2023-04
TXN850110,2024-03-10,21:40:16,62.5,Recharge,UPI ID,Recharge,Jio,CUST01749,57,Female,Bangalore,Karnataka,Android,Yes Bank,Success,N/A,2024,3,March,10,Sunday,10,1,21,1,1,Low,2024-03
TXN872910,2024-03-28,17:40:41,1321.67,Utilities,Mobile Number,Utilities,Internet Provider,CUST01463,41,Male,Ahmedabad,Gujarat,Android,Punjab National Bank,Success,N/A,2024,3,March,28,Thursday,13,1,17,0,1,High,2024-03
TXN807538,2023-07-08,19:35:33,3002.23,Travel,Mobile Number,Travel,Unknown Merchant,CUST02401,34,Male,Nagpur,Maharashtra,Ios,Bank Of Baroda,Success,N/A,2023,7,July,8,Saturday,27,3,19,1,1,High,2023-07
TXN388091,2023-11-14,20:14:15,733.7,P2P,Mobile Number,P2P,Individual Transfer,CUST04403,56,Male,Surat,Gujarat,Android,Jio Payments Bank,Success,N/A,2023,11,November,14,Tuesday,46,4,20,0,1,Medium,2023-11
TXN995232,2023-11-10,08:16:25,1328.27,P2P,UPI QR,P2P,Individual Transfer,CUST05704,52,Male,Kolkata,West Bengal,Ios,Yes Bank,Success,N/A,2023,11,November,10,Friday,45,4,8,0,1,High,2023-11
TXN213959,2023-03-19,09:49:15,3186.36,Shopping,UPI ID,Shopping,Snapdeal,CUST06650,53,Male,Indore,Madhya Pradesh,Android,Icici Bank,Success,N/A,2023,3,March,19,Sunday,11,1,9,1,1,High,2023-03
TXN647784,2024-01-09,03:39:10,365.71,Food,UPI QR,Food,Swiggy,CUST06577,25,Male,Mumbai,Maharashtra,Ios,Unknown Bank,Success,N/A,2024,1,January,9,Tuesday,2,1,3,0,1,Medium,2024-01
TXN859528,2023-12-31,17:05:47,653.1,Utilities,UPI ID,Utilities,DTH Provider,CUST03097,55,Male,Patna,Bihar,Ios,Jio Payments Bank,Success,N/A,2023,12,December,31,Sunday,52,4,17,1,1,Medium,2023-12
TXN371642,2023-10-27,12:17:51,1310.13,Bill Payment,UPI QR,Bill Payment,Tata Power,CUST01813,31,Male,Delhi,Delhi,Android,Hdfc Bank,Success,N/A,2023,10,October,27,Friday,43,4,12,0,1,High,2023-10
TXN651330,2024-04-09,10:50:53,1429.19,Utilities,UPI QR,Utilities,Water Board,CUST05987,20,Male,Kolkata,West Bengal,Android,Sbi,Failed,Transaction Timeout,2024,4,April,9,Tuesday,15,2,10,0,0,High,2024-04
TXN291807,2023-08-07,11:50:41,260.86,Food,UPI ID,Food,Swiggy,CUST07150,58,Male,Bangalore,Karnataka,Android,Axis Bank,Success,N/A,2023,8,August,7,Monday,32,3,11,0,1,Medium,2023-08
TXN505723,2023-07-19,14:25:51,3615.68,Shopping,UPI ID,Shopping,Myntra,CUST02099,47,Male,Ahmedabad,Gujarat,Android,Yes Bank,Success,N/A,2023,7,July,19,Wednesday,29,3,14,0,1,High,2023-07
TXN225044,2024-06-30,05:20:57,722.86,Entertainment,UPI,Entertainment,BookMyShow,CUST06871,49,Male,Pune,Maharashtra,Ios,Paytm Payments Bank,Pending,N/A,2024,6,June,30,Sunday,26,2,5,1,0,Medium,2024-06
TXN481374,2023-08-01,15:39:56,4597.15,Shopping,Mobile Number,Shopping,Meesho,CUST03855,48,Female,Surat,Gujarat,Android,Punjab National Bank,Success,N/A,2023,8,August,1,Tuesday,31,3,15,0,1,High,2023-08
TXN400998,2023-05-22,10:57:17,125.96,Food,UPI ID,Food,Zomato,CUST06199,52,Male,Patna,Bihar,Android,Sbi,Success,N/A,2023,5,May,22,Monday,21,2,10,0,1,Low,2023-05
TXN712761,2023-12-06,19:50:57,3541.3,Bill Payment,Mobile Number,Bill Payment,Jio,CUST00515,38,Male,Kolkata,West Bengal,Android,Indusind Bank,Success,N/A,2023,12,December,6,Wednesday,49,4,19,0,1,High,2023-12
TXN922033,2023-07-12,13:09:10,548.05,Shopping,UPI Lite,Shopping,Myntra,CUST01982,20,Male,Chandigarh,Punjab,Ios,Hdfc Bank,Success,N/A,2023,7,July,12,Wednesday,28,3,13,0,1,Medium,2023-07
TXN652720,2023-03-02,12:27:37,1230.49,P2P,Mobile Number,P2P,Individual Transfer,CUST07307,35,Male,Bangalore,Karnataka,Android,Yes Bank,Success,N/A,2023,3,March,2,Thursday,9,1,12,0,1,High,2023-03
TXN596475,2024-04-04,19:27:24,74.31,Recharge,UPI QR,Recharge,Airtel,CUST03851,44,Male,Vadodara,Gujarat,Android,Canara Bank,Success,N/A,2024,4,April,4,Thursday,14,2,19,0,1,Low,2024-04
TXN489278,2024-02-26,11:30:20,250.4,Recharge,Mobile Number,Recharge,Airtel,CUST00022,40,Male,Mumbai,Maharashtra,Android,Icici Bank,Success,N/A,2024,2,February,26,Monday,9,1,11,0,1,Medium,2024-02
TXN445021,2024-01-05,09:52:19,228.81,Recharge,Mobile Number,Recharge,Airtel,CUST06047,35,Male,Kolkata,West Bengal,Android,Kotak Bank,Success,N/A,2024,1,January,5,Friday,1,1,9,0,1,Medium,2024-01
TXN746265,2024-06-13,12:49:40,4120.84,Travel,UPI ID,Travel,Goibibo,CUST00032,50,Male,Hyderabad,Telangana,Ios,Jio Payments Bank,Success,N/A,2024,6,June,13,Thursday,24,2,12,0,1,High,2024-06
TXN991886,2023-11-17,18:34:39,950.09,P2P,UPI QR,P2P,Individual Transfer,CUST06950,38,Male,Lucknow,Uttar Pradesh,Android,Punjab National Bank,Success,N/A,2023,11,November,17,Friday,46,4,18,0,1,Medium,2023-11
TXN224878,2023-04-01,13:37:44,1924.2,P2P,UPI QR,P2P,Individual Transfer,CUST00061,34,Male,Jaipur,Rajasthan,Android,Sbi,Success,N/A,2023,4,April,1,Saturday,13,2,13,1,1,High,2023-04
TXN796569,2024-06-12,14:21:30,804.57,Shopping,UPI ID,Shopping,Amazon,CUST07498,46,Male,Lucknow,Uttar Pradesh,Android,Hdfc Bank,Success,N/A,2024,6,June,12,Wednesday,24,2,14,0,1,Medium,2024-06
TXN672766,2023-12-04,21:01:51,266.4,Food,UPI Lite,Food,McDonald's,CUST00860,23,Male,Hyderabad,Telangana,Android,Icici Bank,Success,N/A,2023,12,December,4,Monday,49,4,21,0,1,Medium,2023-12
TXN792799,2023-03-10,07:47:12,131.15,Food,UPI ID,Food,Domino's,CUST04561,34,Male,Kochi,Kerala,Android,Indusind Bank,Success,N/A,2023,3,March,10,Friday,10,1,7,0,1,Low,2023-03
TXN489454,2024-05-29,12:29:15,1726.89,Travel,UPI ID,Travel,OYO,CUST04235,23,Male,Mumbai,Maharashtra,Android,Sbi,Success,N/A,2024,5,May,29,Wednesday,22,2,12,0,1,High,2024-05
TXN734196,2023-06-02,17:01:02,159.69,Entertainment,Mobile Number,Entertainment,Spotify,CUST07538,41,Male,Mumbai,Maharashtra,Android,Sbi,Success,N/A,2023,6,June,2,Friday,22,2,17,0,1,Low,2023-06
TXN326382,2024-05-09,08:38:05,1101.39,Shopping,UPI Lite,Shopping,Myntra,CUST05461,34,Male,Visakhapatnam,Andhra Pradesh,Android,Bank Of Baroda,Success,N/A,2024,5,May,9,Thursday,19,2,8,0,1,High,2024-05
TXN925215,2023-12-10,19:13:14,1811.89,Shopping,Mobile Number,Shopping,Snapdeal,CUST07416,54,Female,Delhi,Delhi,Android,Jio Payments Bank,Success,N/A,2023,12,December,10,Sunday,49,4,19,1,1,High,2023-12
TXN123955,2023-08-12,12:21:09,383.64,Recharge,UPI QR,Recharge,Airtel,CUST05275,28,Male,Delhi,Delhi,Ios,Hdfc Bank,Success,N/A,2023,8,August,12,Saturday,32,3,12,1,1,Medium,2023-08
TXN251044,2023-05-11,10:26:23,1984.47,Shopping,UPI QR,Shopping,Amazon,CUST03116,29,Male,Bangalore,Karnataka,Android,Sbi,Pending,N/A,2023,5,May,11,Thursday,19,2,10,0,0,High,2023-05
TXN963708,2023-12-18,18:02:42,1914.84,Travel,UPI QR,Travel,Goibibo,CUST04609,37,Male,Pune,Maharashtra,Ios,Kotak Bank,Success,N/A,2023,12,December,18,Monday,51,4,18,0,1,High,2023-12
TXN726724,2024-05-22,18:43:30,2655.81,Travel,UPI QR,Travel,OYO,CUST05760,18,Female,Indore,Madhya Pradesh,Ios,Kotak Bank,Failed,Bank Server Down,2024,5,May,22,Wednesday,21,2,18,0,0,High,2024-05
TXN476242,2024-04-01,01:56:00,1027.74,Bill Payment,UPI QR,Bill Payment,MSEDCL,CUST03472,25,Male,Kolkata,West Bengal,Ios,Canara Bank,Success,N/A,2024,4,April,1,Monday,14,2,1,0,1,High,2024-04
TXN471071,2024-01-01,18:34:55,320.15,Food,UPI ID,Food,Cafe Coffee Day,CUST06423,51,Female,Bangalore,Karnataka,Android,Bank Of Baroda,Success,N/A,2024,1,January,1,Monday,1,1,18,0,1,Medium,2024-01
TXN920356,2023-02-28,14:05:00,806.43,Recharge,UPI QR,Recharge,Jio,CUST05551,34,Male,Bhopal,Madhya Pradesh,Ios,Icici Bank,Success,N/A,2023,2,February,28,Tuesday,9,1,14,0,1,Medium,2023-02
TXN708177,2023-12-05,09:44:30,330.29,Recharge,UPI QR,Recharge,BSNL,CUST03687,60,Female,Hyderabad,Telangana,Android,Kotak Bank,Success,N/A,2023,12,December,5,Tuesday,49,4,9,0,1,Medium,2023-12
TXN108497,2023-10-04,20:33:48,1277.63,Shopping,UPI ID,Shopping,Amazon,CUST05190,33,Female,Nagpur,Maharashtra,Android,Yes Bank,Success,N/A,2023,10,October,4,Wednesday,40,4,20,0,1,High,2023-10
TXN667183,2023-09-21,07:53:10,356.09,Food,Mobile Number,Food,Domino's,CUST02302,25,Male,Hyderabad,Telangana,Android,Icici Bank,Success,N/A,2023,9,September,21,Thursday,38,3,7,0,1,Medium,2023-09
TXN501689,2023-09-28,19:17:52,318.2,Food,UPI QR,Food,Zomato,CUST04032,45,Female,Chennai,Tamil Nadu,Android,Indusind Bank,Success,N/A,2023,9,September,28,Thursday,39,3,19,0,1,Medium,2023-09
TXN167048,2023-11-07,06:41:55,559.64,Entertainment,Mobile Number,Entertainment,PVR Cinemas,CUST05215,58,Male,Mumbai,Maharashtra,Android,Yes Bank,Success,N/A,2023,11,November,7,Tuesday,45,4,6,0,1,Medium,2023-11
TXN952316,2024-05-05,00:57:54,2479.46,Bill Payment,UPI QR,Bill Payment,Jio,CUST00124,52,Male,Kolkata,West Bengal,Ios,Kotak Bank,Success,N/A,2024,5,May,5,Sunday,18,2,0,1,1,High,2024-05
TXN483921,2024-04-13,10:07:27,2858.72,P2P,UPI QR,P2P,Individual Transfer,CUST06801,24,Female,Delhi,Delhi,Ios,Icici Bank,Success,N/A,2024,4,April,13,Saturday,15,2,10,1,1,High,2024-04
TXN989490,2023-06-10,02:02:27,220.65,Recharge,UPI QR,Recharge,BSNL,CUST06805,28,Male,Visakhapatnam,Andhra Pradesh,Android,Icici Bank,Success,N/A,2023,6,June,10,Saturday,23,2,2,1,1,Medium,2023-06
TXN124404,2024-02-10,13:53:35,607.4,Entertainment,UPI Lite,Entertainment,PVR Cinemas,CUST05691,39,Female,Bangalore,Karnataka,Android,Jio Payments Bank,Success,N/A,2024,2,February,10,Saturday,6,1,13,1,1,Medium,2024-02
TXN941881,2023-06-07,12:50:56,1833.21,P2P,UPI,P2P,Individual Transfer,CUST01183,31,Male,Chennai,Tamil Nadu,Android,Hdfc Bank,Success,N/A,2023,6,June,7,Wednesday,23,2,12,0,1,High,2023-06
TXN337880,2024-06-10,13:58:10,711.68,Utilities,UPI,Utilities,Internet Provider,CUST06294,57,Female,Hyderabad,Telangana,Android,Punjab National Bank,Success,N/A,2024,6,June,10,Monday,24,2,13,0,1,Medium,2024-06
TXN171472,2023-01-11,17:00:15,81.24,Recharge,UPI QR,Recharge,Vi,CUST07275,48,Female,Chennai,Tamil Nadu,Ios,Paytm Payments Bank,Success,N/A,2023,1,January,11,Wednesday,2,1,17,0,1,Low,2023-01
TXN234421,2023-01-15,17:35:46,1738.46,P2P,UPI QR,P2P,Individual Transfer,CUST05578,61,Male,Delhi,Delhi,Android,Paytm Payments Bank,Failed,Insufficient Balance,2023,1,January,15,Sunday,2,1,17,1,0,High,2023-01
TXN671759,2023-06-21,21:02:56,5226.97,Travel,UPI QR,Travel,OYO,CUST04037,50,Male,Mumbai,Maharashtra,Ios,Sbi,Failed,Insufficient Balance,2023,6,June,21,Wednesday,25,2,21,0,0,Very High,2023-06
TXN282461,2023-03-02,22:46:11,1577.28,Shopping,Mobile Number,Shopping,Myntra,CUST00304,52,Male,Indore,Madhya Pradesh,Android,Canara Bank,Success,N/A,2023,3,March,2,Thursday,9,1,22,0,1,High,2023-03
TXN838235,2024-05-06,18:19:18,216.89,Recharge,UPI ID,Recharge,Vi,CUST02439,27,Female,Bangalore,Karnataka,Ios,Indusind Bank,Success,N/A,2024,5,May,6,Monday,19,2,18,0,1,Medium,2024-05
TXN279805,2024-01-25,18:50:59,641.27,Entertainment,UPI QR,Entertainment,BookMyShow,CUST05493,21,Female,Ahmedabad,Gujarat,Android,Hdfc Bank,Success,N/A,2024,1,January,25,Thursday,4,1,18,0,1,Medium,2024-01
TXN664375,2024-06-30,16:24:42,1121.06,Food,Mobile Number,Food,BigBasket,CUST07958,56,Male,Lucknow,Uttar Pradesh,Ios,Icici Bank,Success,N/A,2024,6,June,30,Sunday,26,2,16,1,1,High,2024-06
TXN946614,2024-06-14,19:40:51,3323.52,Travel,UPI QR,Travel,IRCTC,CUST06603,51,Female,Bangalore,Karnataka,Ios,Kotak Bank,Success,N/A,2024,6,June,14,Friday,24,2,19,0,1,High,2024-06
TXN797137,2023-11-05,09:26:33,255.64,Entertainment,UPI QR,Entertainment,Spotify,CUST03368,56,Male,Delhi,Delhi,Ios,Yes Bank,Success,N/A,2023,11,November,5,Sunday,44,4,9,1,1,Medium,2023-11
TXN919625,2023-07-19,13:20:56,3846.98,Travel,UPI,Travel,IRCTC,CUST07015,58,Male,Bangalore,Karnataka,Android,Indusind Bank,Success,N/A,2023,7,July,19,Wednesday,29,3,13,0,1,High,2023-07
TXN250702,2023-05-01,19:01:22,312.08,Food,UPI QR,Food,Zomato,CUST02471,59,Male,Mumbai,Maharashtra,Android,Sbi,Success,N/A,2023,5,May,1,Monday,18,2,19,0,1,Medium,2023-05
TXN293569,2023-05-13,12:29:53,1202.09,Travel,Mobile Number,Travel,IRCTC,CUST01172,20,Male,Mumbai,Maharashtra,Android,Icici Bank,Success,N/A,2023,5,May,13,Saturday,19,2,12,1,1,High,2023-05
TXN436398,2023-11-20,08:22:02,570.51,Food,UPI ID,Food,Swiggy,CUST06284,47,Male,Bangalore,Karnataka,Android,Icici Bank,Success,N/A,2023,11,November,20,Monday,47,4,8,0,1,Medium,2023-11
TXN360030,2024-05-26,10:22:04,1071.73,P2P,UPI ID,P2P,Individual Transfer,CUST04474,37,Male,Bhopal,Madhya Pradesh,Android,Sbi,Success,N/A,2024,5,May,26,Sunday,21,2,10,1,1,High,2024-05
TXN393014,2023-07-09,17:47:57,1479.18,P2P,Mobile Number,P2P,Individual Transfer,CUST05814,27,Female,Ahmedabad,Gujarat,Android,Canara Bank,Success,N/A,2023,7,July,9,Sunday,27,3,17,1,1,High,2023-07
TXN990462,2023-03-22,08:23:15,986.37,Bill Payment,UPI ID,Bill Payment,Jio,CUST04748,41,Male,Bhopal,Madhya Pradesh,Ios,Bank Of Baroda,Success,N/A,2023,3,March,22,Wednesday,12,1,8,0,1,Medium,2023-03
TXN885400,2023-09-02,08:00:15,1512.91,Utilities,UPI QR,Utilities,DTH Provider,CUST03304,37,Male,Chennai,Tamil Nadu,Ios,Axis Bank,Success,N/A,2023,9,September,2,Saturday,35,3,8,1,1,High,2023-09
TXN760332,2023-08-07,13:39:06,338.52,Food,Mobile Number,Food,Domino's,CUST07036,34,Male,Mumbai,Maharashtra,Android,Paytm Payments Bank,Success,N/A,2023,8,August,7,Monday,32,3,13,0,1,Medium,2023-08
TXN422115,2023-12-30,14:29:24,633.42,Utilities,UPI Lite,Utilities,Internet Provider,CUST00250,43,Male,Chandigarh,Punjab,Android,Indusind Bank,Success,N/A,2023,12,December,30,Saturday,52,4,14,1,1,Medium,2023-12
TXN776318,2024-05-22,05:11:00,1036.64,P2P,UPI QR,P2P,Individual Transfer,CUST04757,50,Male,Chandigarh,Punjab,Ios,Kotak Bank,Success,N/A,2024,5,May,22,Wednesday,21,2,5,0,1,High,2024-05
TXN521687,2023-12-12,17:09:51,3868.44,Travel,UPI,Travel,Ola,CUST06738,51,Female,Mumbai,Maharashtra,Android,Canara Bank,Success,N/A,2023,12,December,12,Tuesday,50,4,17,0,1,High,2023-12
TXN360771,2024-01-01,09:26:18,594.22,Food,UPI,Food,Zomato,CUST02003,41,Male,Mumbai,Maharashtra,Android,Punjab National Bank,Success,N/A,2024,1,January,1,Monday,1,1,9,0,1,Medium,2024-01
TXN230317,2023-10-13,10:39:18,709.14,Bill Payment,UPI ID,Bill Payment,Airtel,CUST03723,51,Female,Delhi,Delhi,Android,Kotak Bank,Success,N/A,2023,10,October,13,Friday,41,4,10,0,1,Medium,2023-10
TXN659558,2023-09-22,14:53:43,998.08,Entertainment,UPI QR,Entertainment,Netflix,CUST07025,23,Male,Delhi,Delhi,Ios,Punjab National Bank,Success,N/A,2023,9,September,22,Friday,38,3,14,0,1,Medium,2023-09
TXN700166,2024-04-04,10:53:49,1133.61,Utilities,UPI QR,Utilities,DTH Provider,CUST01242,45,Female,Mumbai,Maharashtra,Android,Hdfc Bank,Failed,Insufficient Balance,2024,4,April,4,Thursday,14,2,10,0,0,High,2024-04
TXN128290,2024-06-08,15:42:58,151.78,Recharge,Mobile Number,Recharge,Airtel,CUST03406,49,Male,Hyderabad,Telangana,Android,Axis Bank,Success,N/A,2024,6,June,8,Saturday,23,2,15,1,1,Low,2024-06
TXN267153,2023-11-26,11:30:34,3015.35,P2P,UPI ID,P2P,Individual Transfer,CUST00897,60,Female,Delhi,Delhi,Android,Jio Payments Bank,Success,N/A,2023,11,November,26,Sunday,47,4,11,1,1,High,2023-11
TXN283540,2023-11-14,09:19:30,553.59,Food,UPI ID,Food,Domino's,CUST03930,33,Female,Chennai,Tamil Nadu,Android,Punjab National Bank,Success,N/A,2023,11,November,14,Tuesday,46,4,9,0,1,Medium,2023-11
TXN848159,2023-01-14,12:26:17,1380.93,Utilities,UPI QR,Utilities,DTH Provider,CUST05231,29,Male,Hyderabad,Telangana,Ios,Yes Bank,Success,N/A,2023,1,January,14,Saturday,2,1,12,1,1,High,2023-01
TXN433636,2024-01-21,10:15:24,286.46,Utilities,UPI Lite,Utilities,Internet Provider,CUST06616,19,Male,Chennai,Tamil Nadu,Android,Yes Bank,Success,N/A,2024,1,January,21,Sunday,3,1,10,1,1,Medium,2024-01
TXN513720,2023-11-03,18:30:12,252.49,Recharge,Mobile Number,Recharge,Vi,CUST00271,19,Male,Mumbai,Maharashtra,Ios,Axis Bank,Success,N/A,2023,11,November,3,Friday,44,4,18,0,1,Medium,2023-11
TXN271391,2023-07-29,02:05:16,4894.13,Bill Payment,Mobile Number,Bill Payment,Jio,CUST02355,33,Female,Indore,Madhya Pradesh,Android,Axis Bank,Success,N/A,2023,7,July,29,Saturday,30,3,2,1,1,High,2023-07
TXN207125,2023-02-02,13:11:30,2092.53,P2P,UPI QR,P2P,Individual Transfer,CUST02427,60,Female,Mumbai,Maharashtra,Android,Indusind Bank,Success,N/A,2023,2,February,2,Thursday,5,1,13,0,1,High,2023-02
TXN140727,2023-09-24,18:53:15,290.62,Recharge,Mobile Number,Recharge,Vi,CUST03264,42,Female,Bangalore,Karnataka,Ios,Paytm Payments Bank,Success,N/A,2023,9,September,24,Sunday,38,3,18,1,1,Medium,2023-09
TXN437607,2023-08-26,19:40:44,1626.6,Bill Payment,UPI QR,Bill Payment,Tata Power,CUST01118,56,Male,Chennai,Tamil Nadu,Ios,Axis Bank,Success,N/A,2023,8,August,26,Saturday,34,3,19,1,1,High,2023-08
TXN652780,2023-02-19,01:02:21,1997.78,Bill Payment,UPI ID,Bill Payment,BSNL,CUST04875,33,Female,Chennai,Tamil Nadu,Android,Kotak Bank,Success,N/A,2023,2,February,19,Sunday,7,1,1,1,1,High,2023-02
TXN998009,2024-02-01,15:55:04,431.97,Food,UPI ID,Food,Zomato,CUST06332,50,Male,Surat,Gujarat,Android,Icici Bank,Pending,N/A,2024,2,February,1,Thursday,5,1,15,0,0,Medium,2024-02
TXN114780,2023-10-13,17:48:53,2411.05,Bill Payment,Mobile Number,Bill Payment,Airtel,CUST06384,57,Female,Visakhapatnam,Andhra Pradesh,Android,Icici Bank,Success,N/A,2023,10,October,13,Friday,41,4,17,0,1,High,2023-10
